restaurant_id,city,cuisine,price_tier_2019,price_2019,price_2024,inflation_rate,years_open_pre_2019,review_trajectory,rent_index,closed,time_to_event_months
R03687,Chicago,Mediterranean,$$,13.86,17.46,0.2603,5.1,-2.193,0.926,0,72
R03688,LA,Mexican,$$,12.95,16.94,0.3087,1.8,0.036,1.421,0,72
R03689,NYC,Chinese,$,11.46,14.79,0.2905,1.8,0.48,1.59,0,72
R03690,NYC,Japanese,$$$,19.84,24.34,0.2269,0.5,0.901,1.398,0,72
R03691,LA,Chinese,$$,13.41,17.34,0.2935,6.0,1.474,1.086,0,72
R03692,NYC,Indian,$$,16.75,22.54,0.3462,2.8,1.525,1.625,0,72
R03693,LA,Mexican,$,10.79,14.35,0.3303,0.5,-0.131,1.333,0,72
R03694,LA,American,$$,13.39,16.71,0.2481,0.5,-0.659,1.296,0,72
R03695,NYC,Italian,$$$,18.08,22.87,0.2654,5.6,-1.119,1.419,0,72
R03696,NYC,Japanese,$$$,24.24,32.44,0.3382,3.6,-0.54,1.272,0,72
R03697,NYC,Japanese,$$$$,28.63,37.06,0.2945,2.1,0.477,1.447,0,72
R03698,NYC,Chinese,$,10.72,14.29,0.333,1.1,-1.349,1.717,1,40
R03699,NYC,Chinese,$$,12.28,16.6,0.3519,4.0,-0.927,1.3,1,34
R03700,Chicago,Mexican,$$,15.45,19.8,0.2821,2.9,0.562,1.006,0,72
R03701,NYC,Mexican,$$,17.83,24.06,0.3492,2.2,-0.646,1.764,0,72
R03702,LA,FastFood,$,7.11,9.35,0.3156,0.8,0.37,1.157,0,72
R03703,LA,Italian,$$,15.76,18.16,0.1525,13.3,-0.814,1.182,0,72
R03704,NYC,Italian,$$$,19.28,24.43,0.2671,16.1,0.288,1.233,0,72
R03705,NYC,Mexican,$,11.27,15.29,0.3573,3.5,-0.772,1.563,0,72
R03706,NYC,Indian,$$,12.65,16.26,0.2856,4.5,-1.902,1.327,0,72
R03707,LA,FastFood,$,8.88,12.36,0.3918,4.0,0.956,0.996,0,72
R03708,NYC,Thai,$$$,18.5,23.57,0.2739,5.6,-0.696,1.293,0,72
R03709,LA,American,$$,12.64,14.81,0.1714,0.5,-0.249,1.23,0,72
R03710,Chicago,Thai,$$$,18.33,22.46,0.2251,13.7,-0.691,0.827,0,72
R03711,LA,Japanese,$$$,19.84,23.27,0.173,7.0,0.544,1.016,0,72
R03712,Chicago,Mediterranean,$$$,18.09,22.74,0.2569,3.4,0.333,1.069,0,72
R03713,LA,Thai,$$$,18.64,23.35,0.2524,3.5,0.542,1.19,0,72
R03714,Chicago,Mexican,$$,13.25,17.75,0.3392,1.8,-0.55,0.896,0,72
R03715,Chicago,Japanese,$$$,20.85,26.45,0.2682,3.0,-0.05,0.962,0,72
R03716,LA,Chinese,$$,14.79,18.55,0.2538,8.8,0.417,1.478,0,72
R03717,Chicago,Mexican,$$,12.12,15.14,0.2496,4.5,1.545,1.166,0,72
R03718,Chicago,Thai,$$,15.38,19.79,0.2867,1.3,0.307,0.987,0,72
R03719,LA,Mexican,$$,12.05,16.49,0.369,7.5,-1.003,1.323,0,72
R03720,LA,Indian,$$,16.93,19.97,0.1794,14.8,0.268,1.218,0,72
R03721,LA,FastFood,$,6.61,8.96,0.3541,0.5,-0.165,0.97,1,33
R03722,Chicago,Japanese,$$$,18.33,20.35,0.1101,0.5,-1.999,0.791,0,72
R03723,NYC,Italian,$$,13.97,17.08,0.2226,11.7,-1.845,1.3,0,72
R03724,Chicago,American,$$,15.84,20.35,0.2847,1.8,-0.066,0.828,0,72
R03725,LA,Thai,$,10.63,15.31,0.4405,4.4,0.018,1.24,1,56
R03726,Chicago,Chinese,$,11.48,14.44,0.2581,5.2,-0.295,0.936,0,72
R03727,NYC,Chinese,$,10.65,13.39,0.2576,3.2,0.884,1.526,0,72
R03728,LA,American,$$$,20.88,25.78,0.2343,5.4,-0.935,1.265,0,72
R03729,LA,FastFood,$,7.11,9.55,0.3433,2.3,-1.386,1.304,0,72
R03730,Chicago,Italian,$$,14.28,16.66,0.1665,13.2,-0.826,0.894,0,72
R03731,Chicago,Italian,$$$,18.82,21.72,0.1538,0.7,-0.61,1.064,0,72
R03732,LA,FastFood,$,11.52,15.19,0.3187,4.7,-0.058,1.07,0,72
R03733,LA,Chinese,$$,12.73,16.8,0.3198,7.3,-0.798,1.307,1,27
R03734,NYC,Mexican,$$,12.41,16.53,0.3315,4.5,-2.142,1.679,1,37
R03735,Chicago,American,$$$,20.18,23.94,0.1859,3.0,-2.569,1.091,0,72
R03736,NYC,Mexican,$$,14.64,19.13,0.3065,3.6,0.123,1.42,0,72
R03737,LA,Chinese,$$,14.03,17.95,0.2793,1.2,-1.129,1.284,0,72
R03738,LA,American,$$,14.41,17.43,0.21,3.2,-2.005,0.998,0,72
R03739,NYC,Vietnamese,$$,12.48,16.16,0.2946,4.2,0.625,1.174,0,72
R03740,NYC,American,$$,12.52,16.43,0.3122,14.4,1.545,1.534,0,72
R03741,NYC,Italian,$$,16.09,19.93,0.2385,5.4,-0.094,1.696,0,72
R03742,Chicago,American,$$$,20.7,23.65,0.1423,5.3,0.268,0.863,0,72
R03743,LA,Vietnamese,$$,14.54,19.79,0.3612,0.9,0.277,1.202,0,72
R03744,NYC,Thai,$$,15.15,20.16,0.3308,16.8,-2.313,1.528,0,72
R03745,LA,Thai,$,9.89,12.08,0.2208,1.5,0.889,1.115,0,72
R03746,NYC,Vietnamese,$,9.25,12.14,0.3117,3.9,1.24,1.392,0,72
R03747,Chicago,Mediterranean,$$,15.04,18.06,0.2004,1.2,1.837,1.076,0,72
R03748,NYC,Thai,$$,13.57,18.24,0.3438,4.0,-0.438,1.469,0,72
R03749,NYC,Mexican,$,9.98,13.19,0.3214,4.4,-1.135,1.47,1,19
R03750,NYC,FastFood,$,8.13,11.03,0.3564,11.4,1.359,1.289,0,72
R03751,LA,Mediterranean,$$$,23.37,29.46,0.2605,5.5,0.499,1.196,0,72
R03752,LA,Italian,$$$,19.35,22.36,0.156,0.5,0.875,1.144,0,72
R03753,LA,Mexican,$$,13.0,18.08,0.3903,0.5,-0.647,1.151,0,72
R03754,LA,American,$$,13.32,17.23,0.2931,24.3,0.272,1.125,0,72
R03755,NYC,Japanese,$$,16.38,20.19,0.2326,1.6,-1.053,1.445,0,72
R03756,NYC,Indian,$,11.62,15.22,0.3096,1.7,-0.005,1.307,1,44
R03757,NYC,American,$,11.83,15.71,0.3287,12.6,-0.348,1.452,0,72
R03758,Chicago,Mexican,$$,12.67,16.38,0.2928,1.5,2.344,0.957,0,72
R03759,NYC,Chinese,$$,13.93,19.47,0.3978,0.5,0.549,1.297,0,72
R03760,Chicago,Mediterranean,$$,14.29,19.8,0.3859,8.9,-2.152,0.791,0,72
R03761,NYC,Mexican,$$,12.84,17.12,0.3337,12.7,-0.002,1.625,0,72
R03762,NYC,Indian,$$$,18.89,24.01,0.2709,1.0,0.368,1.586,0,72
R03763,NYC,Italian,$$$$,25.6,30.74,0.2005,2.7,-0.474,1.317,0,72
R03764,NYC,Japanese,$$$$,25.27,29.3,0.1593,6.3,-1.103,1.574,0,72
R03765,LA,American,$$,15.5,20.5,0.3224,2.2,0.661,1.061,1,17
R03766,LA,Chinese,$$,14.85,19.04,0.2823,7.7,-0.961,1.157,0,72
R03767,NYC,Vietnamese,$$,14.67,20.15,0.3738,3.3,0.575,1.361,0,72
R03768,LA,Vietnamese,$,8.01,10.93,0.3638,1.8,-1.046,1.161,0,72
R03769,LA,Mexican,$$,16.32,20.66,0.266,5.4,-0.534,1.297,0,72
R03770,Chicago,Italian,$$,16.32,18.82,0.1535,36.2,0.956,0.953,0,72
R03771,Chicago,Indian,$$,13.17,17.61,0.3372,5.4,0.489,0.96,0,72
R03772,LA,Indian,$$,13.6,17.36,0.2765,7.4,0.031,1.312,0,72
R03773,Chicago,American,$$,16.95,20.29,0.197,0.5,-0.03,1.007,0,72
R03774,LA,Indian,$,11.87,14.57,0.2277,1.7,0.091,1.118,1,36
R03775,LA,Mexican,$,11.88,15.59,0.3129,13.4,-0.792,1.235,0,72
R03776,LA,Mexican,$$,13.74,19.17,0.3954,3.2,-1.517,1.352,0,72
R03777,NYC,Vietnamese,$,11.96,16.32,0.3643,1.2,0.569,1.646,1,16
R03778,LA,Vietnamese,$$,12.32,16.25,0.3191,2.8,1.53,1.024,1,35
R03779,Chicago,Thai,$$,13.21,17.69,0.3394,0.5,0.604,0.858,0,72
R03780,NYC,Chinese,$$,14.73,20.47,0.3898,2.5,0.254,1.635,0,72
R03781,Chicago,American,$$$,19.35,24.12,0.2467,10.4,-1.209,0.966,0,72
R03782,Chicago,Vietnamese,$$,13.76,19.52,0.4188,17.5,0.877,0.768,0,72
R03783,NYC,Chinese,$$,14.04,18.36,0.3076,6.3,0.481,1.328,0,72
R03784,LA,American,$$$,18.95,24.91,0.3149,20.6,0.76,1.138,0,72
R03785,Chicago,American,$$$,18.72,22.65,0.2104,7.6,1.034,0.963,0,72
R03786,Chicago,Chinese,$$$,21.05,27.68,0.3151,2.1,1.586,1.096,0,72
R03787,NYC,Italian,$$$,22.41,27.74,0.2376,0.5,-1.115,1.297,1,30
R03788,NYC,Chinese,$$,12.79,17.18,0.3431,5.5,-1.289,1.622,1,33
R03789,LA,Mediterranean,$$,14.43,20.05,0.3895,12.4,0.148,1.242,0,72
R03790,NYC,Chinese,$$,12.4,16.96,0.3676,7.0,-0.923,1.243,0,72
R03791,NYC,Mexican,$,11.78,16.06,0.3638,2.7,-1.096,1.395,1,15
R03792,NYC,Mexican,$$,13.71,17.83,0.3013,6.5,1.22,1.539,0,72
R03793,NYC,Mexican,$,11.02,14.87,0.3494,3.0,-1.009,1.457,1,48
R03794,LA,Chinese,$$,16.11,20.13,0.2496,3.5,-0.011,1.256,0,72
R03795,LA,American,$$,12.46,16.25,0.3043,11.6,-1.631,1.118,1,6
R03796,LA,Mexican,$,9.32,12.7,0.3631,2.8,0.063,1.283,0,72
R03797,LA,Italian,$$,17.57,21.45,0.221,2.6,1.183,1.144,0,72
R03798,NYC,Mexican,$,10.74,15.29,0.4232,7.7,1.213,1.968,0,72
R03799,NYC,Japanese,$$,17.54,23.61,0.3461,14.4,1.045,1.238,0,72
R03800,NYC,Mexican,$,11.15,15.02,0.3475,2.3,-0.078,2.004,1,5
R03801,NYC,American,$$,13.95,18.25,0.3083,4.7,1.112,1.294,0,72
R03802,NYC,Vietnamese,$,11.52,14.98,0.3006,8.0,0.43,1.689,1,44
R03803,NYC,Indian,$$,12.97,16.68,0.2864,2.8,-0.439,1.601,0,72
R03804,NYC,Chinese,$,11.8,14.94,0.2661,4.0,0.382,1.3,0,72
R03805,NYC,Mediterranean,$$,16.99,21.5,0.2661,3.3,0.886,1.558,0,72
R03806,LA,Vietnamese,$$,13.8,18.01,0.3048,4.6,-1.328,1.131,0,72
R03807,LA,Mexican,$$,16.29,20.15,0.237,16.9,-1.06,1.24,0,72
R03808,Chicago,Japanese,$$$,22.59,28.22,0.2488,2.2,-0.144,1.018,0,72
R03809,LA,Indian,$$,15.1,20.1,0.3311,10.6,-1.222,1.151,0,72
R03810,LA,Italian,$$,17.42,21.41,0.2296,6.7,-1.236,1.139,1,35
R03811,NYC,Italian,$$$,19.63,21.89,0.1151,4.9,-0.421,1.511,0,72
R03812,LA,American,$$,17.16,21.41,0.2474,17.3,0.992,1.077,0,72
R03813,NYC,Mexican,$$,15.87,20.16,0.2703,10.1,0.973,1.307,0,72
R03814,NYC,FastFood,$,6.05,8.04,0.3295,5.0,0.321,1.626,0,72
R03815,NYC,Chinese,$$,12.46,17.36,0.3926,1.1,0.18,1.526,0,72
R03816,NYC,Mexican,$$,13.29,16.19,0.2183,2.3,2.087,1.24,0,72
R03817,NYC,Mexican,$$,12.44,16.16,0.2992,7.7,-0.539,1.286,0,72
R03818,LA,Japanese,$$$,18.58,23.99,0.2915,5.0,0.241,0.929,0,72
R03819,Chicago,Mediterranean,$$,13.45,16.21,0.2049,11.2,-0.589,1.115,0,72
R03820,LA,Thai,$$,16.19,20.25,0.2511,21.2,-1.287,1.303,0,72
R03821,LA,FastFood,$,7.42,10.69,0.4416,4.1,1.185,1.053,0,72
R03822,LA,American,$,11.67,14.92,0.2789,11.7,-0.305,1.297,0,72
R03823,NYC,Japanese,$$$$,25.67,33.8,0.3167,0.5,0.695,1.84,0,72
R03824,LA,Italian,$$$,19.55,24.53,0.2547,2.7,-0.246,0.998,1,31
R03825,LA,Mexican,$$,12.24,16.26,0.3281,10.2,1.247,1.115,0,72
R03826,NYC,Mediterranean,$$,14.42,19.51,0.3532,0.8,-0.997,1.202,1,53
R03827,NYC,American,$$,15.68,21.56,0.3753,3.0,1.164,1.625,0,72
R03828,Chicago,Japanese,$$$$,27.38,31.1,0.1358,5.1,0.894,0.989,0,72
R03829,LA,American,$,11.96,15.05,0.2582,25.9,-1.795,1.144,0,72
R03830,LA,Thai,$,10.56,13.61,0.2878,12.9,-0.517,1.233,0,72
R03831,LA,Chinese,$,11.61,14.85,0.2785,3.6,1.021,1.122,0,72
R03832,NYC,Indian,$$,14.43,19.47,0.3491,4.0,1.637,1.382,0,72
R03833,LA,Indian,$$,13.26,17.14,0.2928,0.5,0.715,1.24,0,72
R03834,NYC,Thai,$$,15.72,22.1,0.4063,0.6,-0.397,1.348,0,72
R03835,NYC,Mexican,$$,15.21,21.21,0.395,23.1,-0.968,1.371,0,72
R03836,LA,Chinese,$$,13.67,18.7,0.3682,1.4,0.567,1.178,0,72
R03837,NYC,Japanese,$$$,24.34,29.45,0.21,8.2,-0.426,1.466,0,72
R03838,LA,Mediterranean,$$,17.85,21.95,0.2297,0.8,-0.384,1.29,1,20
R03839,NYC,FastFood,$,8.51,11.27,0.3238,1.2,-0.224,1.555,1,21
R03840,LA,American,$$,12.68,16.81,0.3262,1.4,0.882,1.002,0,72
R03841,LA,Chinese,$,10.8,13.52,0.2516,1.2,1.806,1.421,0,72
R03842,LA,Chinese,$,10.19,12.77,0.2531,1.3,1.027,1.209,0,72
R03843,LA,American,$$,15.58,18.75,0.2039,3.2,0.01,1.153,0,72
R03844,Chicago,Chinese,$$,13.56,19.08,0.4077,14.0,-0.899,0.897,0,72
R03845,LA,American,$$,12.33,15.44,0.2529,2.1,0.668,1.524,0,72
R03846,LA,Thai,$$,14.18,18.67,0.3165,2.3,1.665,1.593,1,17
R03847,LA,Italian,$$,15.38,18.04,0.173,1.3,1.004,1.501,0,72
R03848,NYC,Italian,$$,14.85,19.27,0.298,6.0,0.208,1.471,1,56
R03849,NYC,Mexican,$,11.17,13.98,0.2513,7.2,-0.489,1.511,1,48
R03850,NYC,Chinese,$,10.63,13.51,0.271,12.3,0.345,1.734,0,72
R03851,NYC,Vietnamese,$$,12.83,16.59,0.2934,11.6,1.155,1.409,0,72
R03852,NYC,Italian,$$,17.46,22.02,0.2609,13.8,0.232,1.547,0,72
R03853,NYC,Chinese,$$,15.05,19.28,0.2803,0.5,-0.103,1.49,1,47
R03854,LA,Mexican,$,11.54,16.11,0.3962,10.6,-0.687,1.511,0,72
R03855,NYC,Mexican,$,11.62,15.86,0.3652,0.5,2.589,1.723,1,22
R03856,Chicago,Vietnamese,$$,16.11,20.07,0.2455,0.7,-0.891,0.984,0,72
R03857,NYC,American,$,11.95,15.89,0.3299,5.9,-0.983,1.741,1,63
R03858,LA,American,$$$,20.16,25.01,0.2403,1.3,0.164,1.199,0,72
R03859,NYC,American,$$$,21.55,26.95,0.2505,2.0,-0.202,1.358,0,72
R03860,LA,Chinese,$$,14.92,20.07,0.3448,9.8,1.023,1.16,1,39
R03861,NYC,American,$$,15.08,17.45,0.1574,25.3,1.057,1.476,1,22
R03862,LA,Mexican,$$,16.16,21.93,0.3567,0.5,-1.214,1.092,0,72
R03863,NYC,FastFood,$,8.02,10.62,0.3243,0.5,-0.756,1.363,0,72
R03864,Chicago,Mexican,$,11.01,13.81,0.2543,0.9,-0.875,0.841,0,72
R03865,NYC,Japanese,$$$,20.51,28.06,0.3679,1.7,0.785,1.314,0,72
R03866,LA,Mexican,$,11.28,14.59,0.2934,13.2,0.428,1.234,1,39
R03867,NYC,Thai,$,11.81,16.03,0.3578,8.0,-0.371,1.643,0,72
R03868,LA,Chinese,$$,15.88,20.86,0.314,1.4,0.216,1.339,0,72
R03869,LA,FastFood,$,7.4,10.05,0.3591,2.8,-1.126,1.264,0,72
R03870,NYC,Mexican,$$,12.43,16.51,0.3275,40.0,-0.743,1.207,0,72
R03871,NYC,Thai,$,10.8,13.98,0.2949,11.2,-1.3,1.308,0,72
R03872,NYC,Vietnamese,$,11.56,16.26,0.4064,1.8,0.145,1.416,0,72
R03873,NYC,Chinese,$,10.56,14.43,0.3665,2.5,0.142,1.628,0,72
R03874,Chicago,Chinese,$,10.51,13.09,0.245,0.5,-0.984,0.935,0,72
R03875,NYC,Italian,$$,17.65,21.14,0.1977,8.5,0.421,1.253,0,72
R03876,NYC,Thai,$$,16.93,21.69,0.2808,2.0,1.057,1.725,0,72
R03877,Chicago,Mediterranean,$$$,18.4,23.72,0.2891,9.5,-1.03,0.916,0,72
R03878,NYC,Chinese,$$,14.25,19.65,0.3789,1.5,-0.326,1.266,0,72
R03879,NYC,Italian,$$,17.58,22.47,0.2777,0.5,0.514,1.49,0,72
R03880,LA,Chinese,$$,12.24,14.92,0.2192,4.9,-0.006,1.193,0,72
R03881,Chicago,Mexican,$$,14.41,19.14,0.3277,3.4,-1.372,0.942,1,35
R03882,LA,Vietnamese,$,10.39,14.29,0.3752,9.7,-0.441,1.2,0,72
R03883,LA,Italian,$$$,20.92,25.91,0.2387,2.5,-0.474,1.074,0,72
R03884,Chicago,Chinese,$$,16.24,22.23,0.369,5.0,-0.17,0.94,0,72
R03885,NYC,Mediterranean,$$,14.61,17.88,0.224,6.1,-0.128,1.444,0,72
R03886,Chicago,Indian,$$,12.8,16.43,0.2842,1.3,1.566,0.783,0,72
R03887,Chicago,Indian,$$,13.14,15.76,0.199,28.4,-0.209,1.121,0,72
R03888,Chicago,Mexican,$,9.6,12.89,0.3429,15.4,-1.718,0.848,0,72
R03889,NYC,FastFood,$,7.81,10.86,0.3906,1.5,0.091,1.296,1,23
R03890,NYC,American,$$$,20.22,27.71,0.3701,1.6,1.748,1.635,0,72
R03891,LA,American,$$,13.26,17.03,0.285,12.3,-0.167,1.285,0,72
R03892,LA,Mexican,$$,15.87,20.62,0.2998,2.7,-0.438,1.213,0,72
R03893,LA,Mediterranean,$$,15.72,19.58,0.2454,0.7,-0.305,0.978,0,72
R03894,Chicago,American,$$$,23.41,28.5,0.2175,8.7,0.584,0.93,0,72
R03895,LA,Thai,$$,12.38,15.66,0.2645,7.8,-0.309,1.169,0,72
R03896,NYC,Vietnamese,$,11.21,15.66,0.3974,3.6,-1.516,1.425,1,36
R03897,NYC,Thai,$,11.88,16.33,0.3738,23.9,-0.672,1.663,0,72
R03898,NYC,Vietnamese,$,10.16,12.75,0.2552,1.9,-0.065,1.842,0,72
R03899,NYC,FastFood,$,10.82,14.73,0.3619,7.5,0.536,1.561,1,42
R03900,NYC,Chinese,$$,14.16,18.73,0.3231,11.6,-0.583,1.36,0,72
R03901,Chicago,Chinese,$$,15.64,19.26,0.2309,2.6,-0.296,1.157,0,72
R03902,LA,Indian,$,11.44,14.9,0.3019,1.1,0.045,1.118,0,72
R03903,LA,American,$$$,18.0,24.0,0.333,12.6,-0.777,0.876,0,72
R03904,NYC,American,$$,13.43,17.79,0.3246,12.1,-0.092,1.248,0,72
R03905,LA,Indian,$,11.4,15.36,0.3474,1.9,0.467,0.903,0,72
R03906,Chicago,American,$$,16.7,19.94,0.1941,8.2,-1.186,0.955,0,72
R03907,Chicago,Thai,$$,14.59,18.41,0.2618,0.5,0.306,0.979,0,72
R03908,LA,Italian,$$$,18.17,21.66,0.1917,2.7,-1.09,0.991,0,72
R03909,Chicago,Mediterranean,$$$,19.34,24.22,0.252,3.3,-1.07,0.903,0,72
R03910,LA,Mexican,$$,14.63,19.55,0.3365,9.6,-0.663,1.011,0,72
R03911,LA,American,$$$,20.85,27.27,0.308,0.6,1.365,1.182,1,46
R03912,Chicago,Mediterranean,$$,13.72,17.92,0.3057,8.2,-1.715,0.903,0,72
R03913,NYC,Chinese,$$,17.04,23.07,0.3544,0.5,-0.464,1.637,1,30
R03914,NYC,Italian,$$$$,25.26,30.49,0.207,4.6,-0.026,1.48,0,72
R03915,NYC,Italian,$$,16.85,19.93,0.1824,1.3,1.167,1.758,0,72
R03916,LA,American,$,11.85,15.24,0.286,0.6,1.948,1.136,0,72
R03917,LA,Japanese,$$,17.15,22.72,0.325,4.6,-0.422,1.552,0,72
R03918,LA,Mexican,$,11.5,15.17,0.3188,1.8,0.539,1.2,0,72
R03919,NYC,Mediterranean,$$$,24.43,29.65,0.2136,6.8,-0.095,1.361,0,72
R03920,NYC,Chinese,$$,13.04,18.57,0.4242,3.4,-0.101,1.936,0,72
R03921,Chicago,American,$$,14.32,17.96,0.2545,2.8,0.273,0.803,0,72
R03922,NYC,American,$$,14.14,18.22,0.2886,1.7,-1.585,1.357,0,72
R03923,Chicago,Mexican,$,9.85,12.13,0.2316,4.2,-0.048,0.819,0,72
R03924,NYC,Mexican,$$,14.63,19.62,0.3408,0.7,0.451,1.163,1,60
R03925,LA,FastFood,$,8.36,11.49,0.3743,0.5,-0.86,0.936,1,33
R03926,LA,Vietnamese,$$,16.78,22.41,0.3352,0.5,0.457,1.292,0,72
R03927,Chicago,Mexican,$$,14.0,17.58,0.256,7.6,-1.728,0.853,1,23
R03928,NYC,Thai,$$,16.26,21.25,0.3071,11.6,0.094,1.406,0,72
R03929,Chicago,American,$$,15.32,18.37,0.1992,8.2,1.342,1.113,0,72
R03930,LA,Mexican,$,10.27,14.41,0.4032,1.3,-0.219,1.269,0,72
R03931,LA,Vietnamese,$,9.83,13.31,0.3547,0.5,-0.978,1.261,0,72
R03932,LA,American,$$,12.5,15.43,0.2338,1.0,-1.425,1.388,0,72
R03933,NYC,Chinese,$$,15.31,19.32,0.2616,2.7,0.391,1.759,0,72
R03934,LA,Mediterranean,$$,15.86,20.37,0.2839,7.1,0.928,1.033,0,72
R03935,NYC,Italian,$$$,21.37,26.18,0.2254,14.2,-0.056,1.537,0,72
R03936,NYC,Italian,$$$,18.45,22.67,0.2291,13.5,-0.464,1.403,0,72
R03937,LA,Italian,$$,17.08,20.03,0.1732,4.8,-1.931,1.179,0,72
R03938,LA,Indian,$,11.75,14.44,0.2294,1.1,0.124,1.001,0,72
R03939,NYC,Indian,$$,15.31,20.03,0.3081,2.8,-0.689,1.36,0,72
R03940,NYC,Mediterranean,$$,16.34,20.87,0.2767,7.8,-0.632,1.378,0,72
R03941,NYC,Chinese,$$,15.29,22.09,0.4448,0.8,1.616,1.721,0,72
R03942,NYC,Thai,$$,12.31,16.49,0.3397,7.7,-1.802,1.262,0,72
R03943,LA,American,$$,17.88,21.5,0.2024,9.1,-1.668,0.901,0,72
R03944,NYC,Italian,$$$,24.18,28.37,0.1732,9.1,0.231,1.449,0,72
R03945,Chicago,Mexican,$$,13.13,17.2,0.3099,3.0,-0.385,0.86,0,72
R03946,NYC,Thai,$$,16.13,20.8,0.2902,7.7,-0.519,1.426,1,33
R03947,NYC,Chinese,$$,14.41,19.98,0.3866,3.3,0.273,1.57,1,33
R03948,Chicago,American,$$$,22.52,28.01,0.2441,21.2,0.256,0.988,0,72
R03949,NYC,American,$$,17.11,20.2,0.1809,8.4,-0.974,1.377,0,72
R03950,NYC,Mexican,$$,14.18,18.28,0.289,2.5,-0.592,1.423,0,72
R03951,Chicago,FastFood,$,8.44,10.78,0.2762,10.8,0.05,1.107,0,72
R03952,Chicago,Thai,$$,12.18,15.61,0.2821,9.2,0.167,0.871,0,72
R03953,LA,Japanese,$$,17.7,21.19,0.1974,3.8,0.483,1.31,0,72
R03954,NYC,Vietnamese,$$,14.45,19.32,0.3376,7.1,-0.583,1.285,0,72
R03955,LA,Japanese,$$$,18.35,21.71,0.1832,2.1,0.347,1.29,0,72
R03956,Chicago,Indian,$$,16.58,20.73,0.2503,11.7,0.95,0.831,0,72
R03957,Chicago,Mexican,$$,13.47,17.63,0.3085,6.5,0.047,1.067,0,72
R03958,NYC,Japanese,$$$$,25.95,34.86,0.3431,1.4,-0.103,1.432,0,72
R03959,NYC,Italian,$$,16.41,20.71,0.2623,6.5,-0.236,1.467,0,72
R03960,NYC,Japanese,$$$,19.08,23.45,0.2292,3.7,-0.617,1.627,1,40
R03961,NYC,Japanese,$$$,23.55,31.67,0.3447,11.8,-0.938,1.314,0,72
R03962,LA,Chinese,$$,12.33,15.92,0.2908,3.6,-0.298,1.196,0,72
R03963,NYC,FastFood,$,6.81,9.53,0.3987,3.5,0.451,1.504,0,72
R03964,NYC,Mexican,$$,17.72,23.2,0.3094,12.9,-0.889,1.399,0,72
R03965,NYC,Mexican,$,10.84,14.58,0.3445,1.1,-0.075,1.58,0,72
R03966,LA,Italian,$$,15.05,17.91,0.1899,8.8,-0.191,1.248,1,34
R03967,NYC,American,$$,15.32,19.85,0.2961,15.5,1.778,1.353,0,72
R03968,NYC,Chinese,$$,16.29,22.16,0.3602,3.8,0.723,1.687,0,72
R03969,NYC,American,$,10.83,13.6,0.2553,7.3,0.707,1.551,0,72
R03970,Chicago,Indian,$$,17.9,21.88,0.2224,0.7,0.92,0.904,0,72
R03971,NYC,Mexican,$,10.61,14.4,0.3578,9.1,-0.546,1.309,1,35
R03972,LA,FastFood,$,8.91,11.58,0.2987,3.4,1.377,1.169,0,72
R03973,NYC,Italian,$$,15.94,18.71,0.1741,17.6,0.159,1.53,0,72
R03974,NYC,Vietnamese,$$,16.46,22.18,0.3477,8.1,-0.045,1.112,1,38
R03975,NYC,Mexican,$$,12.78,17.06,0.3346,6.3,-1.215,1.317,1,48
R03976,NYC,Indian,$$,12.76,16.51,0.2936,17.1,-0.402,1.353,0,72
R03977,NYC,Thai,$$,13.26,17.72,0.3361,5.2,-1.766,1.22,0,72
R03978,LA,Mexican,$$,12.7,17.19,0.353,5.0,-0.248,1.062,0,72
R03979,LA,Mexican,$$,12.91,16.93,0.3119,6.1,-0.576,1.22,0,72
R03980,NYC,Italian,$$$,19.48,23.26,0.1939,2.7,-0.398,1.367,0,72
R03981,NYC,Mexican,$$,12.5,16.35,0.3081,1.6,-1.386,1.38,0,72
R03982,LA,FastFood,$,6.63,9.08,0.3692,4.5,0.704,1.017,0,72
R03983,NYC,American,$$,15.05,19.37,0.2868,3.2,0.593,1.413,0,72
R03984,NYC,American,$$,17.85,22.35,0.2525,0.5,1.69,1.211,0,72
R03985,NYC,FastFood,$,7.53,9.95,0.3208,6.6,1.661,1.727,0,72
R03986,NYC,Thai,$$,15.8,21.19,0.3409,1.1,0.156,1.787,1,36
R03987,LA,Thai,$$,14.08,18.01,0.2789,3.9,1.023,1.134,1,20
R03988,Chicago,Italian,$$,17.31,21.42,0.2376,10.5,0.261,0.874,0,72
R03989,Chicago,Italian,$$$,22.32,27.76,0.244,10.5,-0.427,1.108,0,72
R03990,Chicago,Italian,$$,13.16,15.59,0.1844,2.3,-0.278,1.074,0,72
R03991,NYC,Italian,$$,15.94,20.68,0.2975,1.7,0.639,1.816,0,72
R03992,NYC,Italian,$$$,22.47,28.24,0.2569,3.2,4.088,1.875,0,72
R03993,NYC,Chinese,$$$,18.07,24.1,0.3334,8.3,1.167,1.137,0,72
R03994,NYC,Italian,$$$$,27.16,30.98,0.1406,1.5,0.246,1.666,0,72
R03995,NYC,Japanese,$$$,22.2,27.12,0.2215,2.1,0.484,1.412,0,72
R03996,NYC,Italian,$$$,19.55,23.54,0.2042,1.7,0.475,1.549,0,72
R03997,LA,Chinese,$$,15.06,19.34,0.2841,10.3,-0.09,1.317,0,72
